1	0	0.119802552	0.06925706	0.071685346	0.373762778	0.154993455	0.043129062	0.041462195	0	0.043284417	0.288221831	0.082899207	0.110770945	0.038080061	0.084343738	0.245698923	0.087191204	0.054799861	0	0.058589007	0.051605817	0.089632641	0	0.100833063	0	0.085569167	0	0.56192122	0.129546003	0.094652414	0.144402567	0.089397567	0	0.929687914	0.039071114	0.047395852	0.036115645	0.09888375	0.037943591	0	0	0	0.449296241	0.47501285	0	0.128957684	0.041150442	0	0.047606822	0	0.059393253	0.319138591	0.039071114	0	0.050425422	0.104570301	0.057714134	0.051921761	0	0.051579232	0	0.048237356	0.041078948	0	0.045162319	0	0.232707878	0.11670703	0	0	0	0	0.316046778	0	0	0	0	0	0	0	0	0	0.044378752	0.054511062	0	0.097983473	0.103063004	0	0	0	0	0	0	0	0.042730192	0	0.105140856	0.091506182	0	0	0	0.038251178	0	0.04175141	0.047631471	0.042161638	0	0	0	0.47501285	0.037746141	0	0	0	0	0.04477914	0.041385225	0	0.038095924	0.258634406	1	0	0	0	0	0.038128774	0.047954777	0	0	0	0.038192341	0	0	0.866290376	0	0.082534668	0	0.050945339	0.049704927	0.073771219	0.050257298	0	0.07133946	0.090160078	0	0	0	0	0.080427402	0	0	0	0.048923869	0	0	0.061402544	0.053696697	0	0	0	0.041150442	0.037746141	0.040672534	0.056412936	0	0.046362063	0	0.136014065	0	0	0	0.071325362	0	0	0.031874487	0.100833063	0.074823286	0	0	0	0	0	0.309898196	0.029369528	0	0.122377857	0.056739924	0	0.038080061	0.096454584	0	0	0	0	0	0	0	0.080769415	0.091014077	0	0	0	0	0.040777171	0	0	0	0	0	0	0.035737409	0.048660227	0	0.10705196	0	0.037852975	0.186870355	0	0	0	0.041547628	0.041681322	0	0.10057869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47501285	0	0.04467711	0.040692545	0	0	0.059553114	0	0.033774988	0	0.062605472	0	0	0.031692496	0	0.728135115	0	0	0.038251178	0.06379028	0	0	0.141681233	0.371071284	0	0	0.04039356	0	0.108034403	0.762979252	0	0	0	0	0.047755324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035882179	0.044785078	0	0	0	0.10852357	0	0	0	0	0.064843897	0	0	0	0.087473507	0.07379895	0	0.057950979	0	0	0.058113694	0	0	0.101832597	0	0	0	0.042730192	0.037943591	0	0.057777037	0	0	0.058781452	0.047245794	0.091506182	0	0	0	0	0	0	0.041150442	0	0.037746141	0.048256269	0	0.100641431	0.082899207	0	0	0.35313782	0	0.063604267	0	0	0.140236679	0.054511062	0	0	0.047647498	0.096034804	0	0	0	0	0	0	0	0	0.037746141	0.089397567	0	0.061907234	0.096442622	0.042949387	0.043412119	0.055250375	0	0	0.054316052	0	0	0	0.082747429	0.040702767	0.103063004	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105831378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203811692	0	0	0	0.139804718	0	0	0	0.224600022	0	0.422135529	0.202330488	0.217625696	0	0.310678156	0.346112208	0	0	0	0	0	0	0	0	0	0	0.187310268	0	0.108155419	0	0.360184536	0	0	0	0.131303311	0	0	0	0	0	0	0.354935905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090111176	0	0.140875027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433760336	0	0.060799771	0	0	0.273483671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239182481	0.252518747	0.321518143	0	0	0	0	0	0.110719786	0	0	0	0	0	0	0	0	0	0	0.317431081	0	0	0	0	0	0	0	0	0	0.095710174	0	0	0	0	0.141144498	0	0	0	0	0	0.079482418	0.200234232	0.064093344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060273628	0.097500711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105831378	0.358315661	0	0	0	0	0	0	0.481678596	0	0	0	0	0.189472953	0.073034134	0	0	0	0	0	0	0.354935905	0	0.63138653	0	0	0	0	0.32748734	0	0	0	0	0	0.108155419	0	0	0	0	0	0	0	0.140875027	0	0	0	0	0	0	0.138375489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100247694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.119802552	0	1	0.126266013	0.087702846	0.240867144	0.256136301	0.059998627	0.05682082	0	0.060299705	0.162867356	0.105095806	0.154322796	0.050655256	0.107428339	0.130829512	0.112090875	0.085258412	0.190104008	0.094796841	0.077769649	0.116158374	0	0.135691324	0	0.109424294	0	0.198877765	0.193365566	0.124730941	0	0.671355692	0	0.131038312	0.052424139	0.068588427	0.04723742	0.132184718	0.050414055	0	0	0	0.144357007	0.155901503	0	0.192057733	0.056236954	0	0.069031124	0	0	0.188738318	0.052424139	0	0.075119666	0	0	0.0784894	0.095107255	0.077709289	0	0.07036482	0.056103513	0	0.06400746	0	0	0.16609226	0.335021921	0	0	0	0.186043144	0	0	0	0	0	0	0	0	0	0.062444844	0.084561401	0	0.493671525	0.139760671	0	0	0	0	0	0.277574138	0	0.059229485	0	0.143609315	0.119324489	0	0	0	0.050958498	0	0.057365391	0.069082963	0.058142679	0	0	0	0.155901503	0.050066085	0	0	0	0	0.063240495	0.056676364	0	0.050683329	0	0.119802552	0	0	0	0	0.050741489	0.06976514	0.384445907	0	0	0.050854129	0	0	0.119384616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071835226	0	0	0.102387717	0.082617687	0	0	0	0.056236954	0.050066085	0.055348175	0.0892279	0	0.066444362	0	0.20813964	0	0	0.0978913	0.087164624	0	0	0.040235166	0.135691324	0	0	0	0	0	0	0	0.036324377	0	0.177818909	0.090048709	0	0.050655256	0.127879533	0.186241086	0	0	0	0	0	0	0	0.118489065	0	0	0.227112116	0	0.055542126	0	0	0	0	0	0	0.046592441	0.071268264	0	0.147198571	0	0.050254213	0	0	0	0.071798336	0.056981391	0.057233162	0	0.135231077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155901503	0	0.063037183	0.05538524	0	0	0.097346723	0	0.04331154	0	0.105776776	0	0	0.039945615	0	0.095703008	0	0	0.050958498	0.224292835	0	0	0	0	0	0	0.054832834	0	0.149062471	0.101466681	0	0	0.23536788	0	0.0693438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046838816	0.063252339	0	0	0	0.149995332	0	0	0	0	0.077676311	0	0	0	0.11255787	0.09088749	0	0.093137705	0	0.315380036	0.06821313	0	0	0.137507619	0	0	0	0.059229485	0.050414055	0	0.092689225	0	0	0	0.068274617	0.119324489	0	0	0	0	0	0	0.056236954	0	0.050066085	0.07040507	0	0.135344523	0.105095806	0	0	0	0	0	0	0	0.218193495	0.084561401	0	0	0.069116681	0.127142712	0	0	0	0	0	0	0	0	0.050066085	0.671355692	0	0.103798749	0.127858508	0.059651473	0.060547829	0.086353915	0	0	0	0	0	0	0.104851987	0.045411941	0.139760671	0	0	0
0.06925706	0	0.126266013	1	0.044930944	0.27000526	0.325697531	0.102592928	0.09363826	0	0.103476376	0.113748079	0.057379486	0.103506237	0.077993991	0.059174453	0.079121811	0.062859834	0.207932185	0	0.275551389	0.168387043	0.066185548	0	0.083766412	0	0.060735946	0	0.168164142	0.15839458	0.073556287	0	0.065858337	0	0.079317395	0.082268001	0.130549468	0.070176079	0.080397363	0.077423646	0	0	0	0.092541716	0.105336908	0	0.156165586	0.092063107	0	0.132162694	0	0	0.150652764	0.082268001	0	0.156438075	0	0	0.171798097	0	0.168104326	0	0.137139227	0.091706032	0	0.114897741	0	0	0.117836924	0	0	0	0	0.146323189	0	0	0	0	0	0	0	0	0	0.109958443	0.203834578	0	0.078889365	0.087804893	0	0	0	0	0	0	0	0.10036437	0	0.091758059	0.068849028	0	0	0	0.078715212	0	0.095126429	0.132352838	0.097283055	0	0	0	0.105336908	0.076605967	0	0	0	0	0.112449694	0.093246599	0	0.078060563	0	0.06925706	0	0	0	0	0.078198611	0.134879617	0	0	0	0.078466457	0	0	0.068900262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142837566	0	0	0.351245823	0.192895348	0	0	0	0.092063107	0.076605967	0.089704961	0.23323782	0	0.122995204	0	0.186079783	0	0	0	0.044570166	0	0	0.055759721	0.083766412	0	0	0	0	0	0	0	0.04852029	0	0.133863135	0.238930737	0	0.077993991	0.076394635	0	0	0	0	0	0	0	0	0.068139713	0	0	0	0	0.090215542	0	0	0	0	0	0	0.068761975	0.14061329	0	0.095567987	0	0.07704729	0	0	0	0	0.094075134	0.094763375	0	0.083318476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105336908	0	0.111808481	0.089802363	0	0	0.29826067	0	0.061847711	0	0.394619994	0	0	0.055205159	0	0.050460617	0	0	0.078715212	0	0	0	0	0	0	0	0.088359044	0	0.097595363	0.054648797	0	0	0	0	0.13331356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069299943	0.112487149	0	0	0	0.098622952	0	0	0	0	0.038428336	0	0	0	0.063236319	0.047094147	0	0.261985671	0	0	0.032687718	0	0	0.085551447	0	0	0	0.10036437	0.077423646	0	0.258467865	0	0	0	0.129417267	0.068849028	0	0	0	0	0	0	0.092063107	0	0.076605967	0.137292202	0	0.083428724	0.057379486	0	0	0	0	0	0	0	0.208005394	0.203834578	0	0	0.132476655	0.075723814	0	0	0	0	0	0	0	0	0.076605967	0.065858337	0	0.368427275	0.076375437	0.10158206	0.104209206	0.214570945	0	0	0	0	0	0	0.057193684	0.020231716	0.087804893	0	0	0
0.071685346	0	0.087702846	0.044930944	1	0.1025173	0.105186136	0.072686335	0.070564781	0	0.072881963	0.223525762	0.875180451	0.082762897	0.066129141	0.256439932	0.166012102	0.151406751	0.156073951	0	0.163475633	0.082865765	0.184693136	0.074339064	0.077086424	0	0.149173829	0	0.094064536	0.092813139	0.073421213	0	0.070219503	0	0.075562139	0.06744751	0.229420895	0.063468854	0.075941931	0.119048577	0	0	0	0.079808108	0.083214813	0.035836339	0.092510766	0.070163345	0	0.078186023	0	0	0.091733642	0.06744751	0.031525921	0.081506263	0	0	0.150243472	0	0.082835343	0	0.142501516	0.126494642	0	0.075218899	0	0	0.225818332	0	0.125032722	0	0.105085941	0.091092251	0	0.122901374	0	0	0	0	0	0	0	0.07424999	0.0861369	0.026609904	0.075409812	0.078382968	0.02354761	0.111091936	0.025577528	0	0.024198776	0	0	0.072182433	0	0.208879669	0.071513906	0	0	0.028618697	0.066357895	0.114785306	0.070935877	0.078215522	0.071460081	0	0	0	0.083214813	0.065681384	0.05942226	0.033075866	0	0	0.134934302	0.127207224	0	0.119416849	0	0.071685346	0	0	0	0	0.119496176	0.141894344	0	0	0	0.066279293	0	0	0.071535499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105977236	0.143968524	0.125343222	0.025318648	0.093494781	0.085230529	0	0	0	0.070163345	0.065681384	0.069545072	0.088222454	0	0.076685542	0.090750794	0.096086846	0	0	0	0.903800368	0	0	0.057502265	0.077086424	0	0	0	0.063903287	0	0	0	0.053827068	0	0.485284997	0.159901601	0	0.066129141	0.195550682	0	0.087369413	0.137958787	0	0	0	0	0	0.186920371	0.021649695	0.09054752	0	0.031448131	0.125789999	0	0	0	0	0	0	0.113638176	0.143406496	0	0.080669042	0	0.065824835	0	0	0	0	0.070674533	0.070846063	0.108703796	0.290830022	0	0	0	0	0	0	0.109533563	0.06547954	0.076222581	0.100230396	0	0	0	0	0.02894241	0.083214813	0	0.074619957	0.069571032	0	0	0.091573293	0	0.026720019	0	0.170999928	0.048005163	0	0.05723914	0.109536722	0.062298397	0	0	0.066357895	0	0	0.09849499	0	0	0	0.035387516	0.124890627	0.060354482	0.081225652	0.06469043	0	0	0	0	0.078363614	0	0	0	0	0.102688869	0	0.049352027	0	0	0	0	0	0	0	0	0	0	0	0.063148442	0.033171588	0	0.024326415	0.047703675	0.222410646	0	0	0	0.059691322	0.206955359	0	0	0	0.15179359	0.187571223	0	0.264583615	0	0	0.134676041	0.079368015	0	0.077669244	0	0	0	0.072182433	0.119048577	0	0.089691988	0	0.125343222	0	0.140362347	0.071513906	0.037474667	0	0	0.124613067	0	0	0.070163345	0	0.065681384	0.078960475	0.026609904	0.202042898	0.875180451	0	0	0	0	0	0	0.122901374	0.098175188	0.0861369	0	0	0.078234697	0.074250281	0	0.027868391	0	0	0.055790892	0	0	0	0.065681384	0.070219503	0.110780031	0.094012633	0.405845678	0.072459639	0.073042504	0.08695276	0	0	0	0.105741927	0	0	0.180244111	0.098789444	0.078382968	0	0	0.027554275
0.373762778	0	0.240867144	0.27000526	0.1025173	1	0.44316733	0.08031553	0.074721512	0	0.080855953	0.557396203	0.127106145	0.206943503	0.06441169	0.130533929	0.417618821	0.137482641	0.133104538	0	0.157910062	0.115709526	0.143652389	0	0.17476466	0	0.133492615	0	0.740706718	0.283779373	0.156996478	0.127985695	0.143049535	0	0.418468858	0.067299162	0.096491909	0.058984865	0.168990747	0.064022198	0	0	0	0.474275905	0.525315527	0	0.280971455	0.073715077	0	0.097370383	0	0.107783907	0.685898769	0.067299162	0	0.109939193	0.073158444	0.102378543	0.117310064	0	0.115575959	0	0.100045108	0.07348597	0	0.087665293	0	0.127618871	0.228672679	0	0	0	0	0.6717745	0	0	0	0	0	0	0	0	0	0.084760298	0.131413461	0	0.166378237	0.181573835	0	0	0	0	0	0	0	0.078943254	0	0.188123773	0.148526128	0	0	0	0.064902798	0	0.075666104	0.097473554	0.077024311	0	0	0	0.525315527	0.063462065	0	0	0	0	0.086232938	0.074471901	0	0.064457088	0.158917259	0.373762778	0	0	0	0	0.064551185	0.098837178	0	0	0	0.064733589	0	0	0.372139599	0	0.219441931	0	0.082851588	0.079620222	0.16676908	0.08104712	0	0.154837561	0.283103507	0	0	0	0	0.205150641	0	0	0	0.103044014	0	0	0.180159389	0.126778227	0	0	0	0.073715077	0.063462065	0.072195457	0.143038988	0	0.092301758	0	0.316778535	0	0	0	0.101782653	0	0	0.048454955	0.17476466	0.172244016	0	0	0	0	0	0.100565728	0.042893481	0	0.251508322	0.14516011	0	0.06441169	0.162017511	0	0	0	0	0	0	0	0.207390673	0.147233987	0	0	0	0	0.072525804	0	0	0	0	0	0	0.057982601	0.101881394	0	0.194331093	0	0.063764639	0.231489314	0	0	0	0.074999439	0.07543622	0	0.174001931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.525315527	0	0.085855357	0.072258533	0	0	0.165114495	0	0.052987491	0	0.190922949	0	0	0.048035629	0	0.284500873	0	0	0.064902798	0.123194235	0	0	0.123325255	0.141677043	0	0	0.07132112	0	0.197592947	0.305074412	0	0	0	0	0.097993639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058364653	0.086254962	0	0	0	0.19923546	0	0	0	0	0.089076936	0	0	0	0.13818584	0.106895542	0	0.153359316	0	0	0.076850678	0	0	0.177789252	0	0	0	0.078943254	0.064022198	0	0.152147151	0	0	0.105785823	0.095871985	0.148526128	0	0	0	0	0	0	0.073715077	0	0.063462065	0.100126495	0	0.174189797	0.127106145	0	0	0.12819485	0	0.122502342	0	0	0.340668987	0.131413461	0	0	0.097540694	0.160836602	0	0	0	0	0	0	0	0	0.063462065	0.143049535	0	0.184574332	0.161983763	0.079694677	0.081302712	0.135794015	0	0	0.092151823	0	0	0	0.126749679	0.049084687	0.181573835	0	0	0
0.154993455	0	0.256136301	0.325697531	0.105186136	0.44316733	1	0.084619594	0.078433041	0	0.085219708	0.235583273	0.131234539	0.43819023	0.067150897	0.13489181	0.17396287	0.142325444	0.145357422	0	0.175456434	0.124859025	0.148947972	0	0.182665562	0	0.138053738	0	0.319179638	0.305215896	0.328154943	0	0.148299952	0	0.174332239	0.070295173	0.102772124	0.061273747	0.176367191	0.066727682	0	0	0	0.399235678	0.22128182	0	0.606654758	0.077324882	0	0.103769262	0	0	0.29384464	0.070295173	0	0.118166448	0	0	0.12672473	0	0.124703513	0	0.10681258	0.077072826	0	0.09281841	0	0	0.486960611	0	0	0	0	0.287363338	0	0	0	0	0	0	0	0	0	0.089568188	0.143343028	0	0.348606915	0.190117449	0	0	0	0	0	0	0	0.083097691	0	0.197310487	0.154194226	0	0	0	0.067684835	0	0.079474457	0.103886446	0.080974179	0	0	0	0.22128182	0.066119432	0	0	0	0	0.091214254	0.078158064	0	0.067200239	0	0.154993455	0	0	0	0	0.067302522	0.105436828	0	0	0	0.067500831	0	0	0.154294645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110237871	0	0	0.203361884	0.137845635	0	0	0	0.077324882	0.066119432	0.075654474	0.157287045	0	0.098032183	0	0.343727116	0	0	0	0.104412886	0	0	0.049988937	0.182665562	0	0	0	0	0	0	0	0.04409119	0	0.268203177	0.159855574	0	0.067150897	0.168785562	0	0	0	0	0	0	0	0	0.152802043	0	0	0	0	0.076017314	0	0	0	0	0	0	0.060192901	0.1089083	0	0.204149879	0	0.066447941	0	0	0	0	0.078739321	0.079220888	0	0.181832474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22128182	0	0.090791897	0.075723742	0	0	0.184396198	0	0.054827325	0	0.217182769	0	0	0.049542764	0	0.116906967	0	0	0.067684835	0	0	0	0	0	0	0	0.074694905	0	0.417372968	0.125623884	0	0	0	0	0.104477424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060604739	0.091238896	0	0	0	0.209569273	0	0	0	0	0.091085005	0	0	0	0.143079191	0.109800434	0	0.169856111	0	0	0.157385672	0	0	0.373616515	0	0	0	0.083097691	0.066727682	0	0.168370398	0	0	0	0.102069171	0.154194226	0	0	0	0	0	0	0.077324882	0	0.066119432	0.106905356	0	0.182037639	0.131234539	0	0	0	0	0	0	0	0.372036849	0.143343028	0	0	0.103962714	0.336514348	0	0	0	0	0	0	0	0	0.066119432	0.148299952	0	0.209005056	0.168748936	0.083930701	0.085716138	0.148570824	0	0	0	0	0	0	0.130854574	0.099823273	0.190117449	0	0	0
0.043129062	0	0.059998627	0.102592928	0.072686335	0.08031553	0.084619594	1	0.116002505	0	0.122399858	0.057017036	0.03820426	0.05432269	0.654238914	0.087869517	0.105374577	0.091400506	0.166232973	0.075312732	0.182084474	0.153448654	0.04191765	0	0.048343697	0	0.089383746	0.104273343	0.068055769	0.066398382	0.044758166	0	0.041786163	0	0.046827802	0.107811221	0.137350787	0.613603636	0.047202142	0.104026163	0	0	0	0.051142529	0.05482273	0	0.066003464	0.582443519	0	0.138137996	0	0	0.064998201	0.107811221	0	0.148851078	0.117420841	0	0.154690659	0	0.153344367	0	0.140502766	0.11467427	0	0.129137912	0	0	0.0580263	0	0	0	0.075906288	0.064178891	0	0	0	0	0	0	0	0	0	0.126308183	0.165055872	0	0.046678279	0.049661933	0	0	0	0	0	0	0	0.120439638	0	0.050902279	0.042970474	0	0	0	0.657821788	0	0.732680479	0.865563207	0.118441945	0	0.105843109	0	0.05482273	0.52388948	0	0	0	0	0.127750831	0.115735271	0	0.104534691	0	0.043129062	0	0	0	0	0.104644469	0.139440741	0	0	0	0.172439831	0.106166189	0	0.042990425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064057276	0.081933459	0	0.143098126	0	0	0.194366774	0.161759602	0	0	0.073286863	0.582443519	0.52388948	0.574084017	0.172887415	0.060323599	0.133522118	0	0.173670997	0	0	0	0.072266408	0	0	0.428064994	0.048343697	0	0	0	0	0	0	0	0.480669996	0	0.061661492	0.174253074	0	0.654238914	0.045793448	0	0	0	0	0	0	0	0	0.042693098	0	0	0	0	0.113632545	0	0	0	0	0	0	0.096759259	0.142098865	0	0.052053469	0	0.52569246	0	0	0	0.065542635	0.728238515	0.19202216	0	0.108607512	0	0	0	0	0.05050015	0.074648366	0	0	0	0	0	0	0	0	0	0.05482273	0	0.797638486	0.709714181	0	0	0.186242538	0.091506788	0.408083538	0.074737109	0.199758181	0.066810211	0	0.425194022	0	0.03500825	0	0	0.657821788	0	0	0.068491012	0	0	0.125877042	0	0.112313585	0	0.052649178	0.036974147	0.13825412	0.662837249	0	0	0.138693318	0	0.062381456	0	0	0	0	0	0	0	0	0	0	0.080181464	0.052564348	0	0	0	0	0.608834112	0.056698455	0.115481786	0	0	0.119317738	0	0	0	0	0.064813304	0	0	0	0.091752968	0.075164824	0	0.179361155	0	0	0.057284004	0.049798642	0	0.048932935	0	0	0	0.120439638	0.104026163	0	0.178622592	0	0	0	0.136792081	0.042970474	0	0	0	0	0	0	0.582443519	0	0.52388948	0.140573975	0	0.04823103	0.03820426	0	0	0	0	0	0	0	0.073774451	0.165055872	0	0	0.138290004	0.045551558	0	0.088794145	0	0	0.085157555	0	0	0	0.52388948	0.041786163	0	0.196618303	0.045786549	0.121213378	0.122853338	0.168077803	0	0	0	0	0	0	0.085909034	0.038737534	0.049661933	0.060323599	0	0
0.041462195	0	0.05682082	0.09363826	0.070564781	0.074721512	0.078433041	0.116002505	1	0	0.116501569	0.054139646	0.036890532	0.051704574	0.100153379	0.084787854	0.100973523	0.088070889	0.155538292	0	0.169331158	0.144290377	0.040341395	0	0.046259129	0	0.086196882	0	0.063996042	0.062528362	0.042965613	0	0.040219596	0	0.044869266	0.30858579	0.129967026	0.094175092	0.045212833	0.09973473	0	0	0	0.048815414	0.052157375	0	0.062178016	0.109706676	0	0.39069775	0	0.073297128	0.061285115	0.30858579	0	0.140217936	0	0.178608035	0.145388023	0.077420399	0.272516213	0	0.132785745	0.109481261	0.266972927	0.366533429	0	0	0.055048802	0	0	0	0	0.060556213	0	0	0	0	0	0	0	0	0	0.358900558	0.154507309	0	0.044731971	0.047464714	0	0	0	0	0	0	0	0.343016583	0	0.048596483	0.041315607	0	0	0	0.100679018	0	0.111607166	0.130754071	0.112910323	0	0	0	0.052157375	0.099129902	0	0	0	0	0.121339065	0.110447938	0	0.100202073	0	0.041462195	0	0	0	0	0.100302934	0.131836785	0	0	0	0.100498192	0	0	0.041334051	0	0	0	0.061246349	0.150066399	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135101489	0	0	0.179903243	0.151615207	0	0	0	0.109706676	0.099129902	0.108202586	0.161349079	0.055939525	0.126533793	0	0.066430024	0	0	0	0.070168943	0	0	0.081610145	0.046259129	0	0	0	0	0	0	0	0.284262036	0	0.058310017	0.162537909	0	0.100153379	0.043918747	0	0	0	0	0	0	0	0	0.04105912	0	0	0	0	0.108531358	0	0	0	0.078690899	0	0	0.093035723	0.134210441	0	0.049644667	0	0.099457025	0	0	0	0	0.110961589	0.111384997	0	0.236812637	0	0.061055408	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052157375	0	0.121006777	0.108265439	0	0	0.172921411	0	0.284607138	0	0.184512602	0	0	0.081081154	0	0.033901948	0	0	0.100679018	0	0	0	0	0	0	0	0.107327533	0	0.050186232	0.035742293	0	0	0	0	0.559868589	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048966528	0	0	0	0	0.093471373	0.053852327	0	0	0	0.113705947	0	0	0	0	0.063121102	0	0	0	0.088398093	0.072898376	0	0.166973496	0	0	0.055958108	0.046465671	0	0.046798364	0	0	0	0.343016583	0.09973473	0	0.497323047	0	0	0	0.129466666	0.041315607	0	0	0	0	0	0	0.109706676	0	0.099129902	0.251068389	0	0.046155959	0.036890532	0	0	0	0	0	0	0	0.06902758	0.154507309	0	0	0.391104416	0.043696209	0.124909234	0	0	0	0	0	0	0	0.099129902	0.040219596	0	0.181830489	0.043912402	0.345115012	0.220949442	0.358055243	0	0	0	0	0	0	0.082961041	0.038126629	0.047464714	0.055939525	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124026633	0	0	0	0	0	0.045532328	0	0	0	0	0	0.131640534	0	0	0	0	0	0	0	0	0	0	0	0.045532328	0	0	0	0	0	0.109841302	0	0	0	0	0	0.052479778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049710553	0	0	0	0.130755527	0	0	0	0	0	0	0	0	0.060296174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113444059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113427566	0	0	0	0.040714669	0.049620251	0	0	0	0	0	0	0	0	0.096002245	0	0	0	0	0.083582534	0	0	0	0.116702219	0.100885982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136311763	0	0	0.513458917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053384076	0	0	0	0	0	0	0	0	0	0	0	0	0.089506677	0	0	0	0	0.122339055	0.144128713	0.1466025	0	0.033349897	0	0.046648105	0.04647555	0.056935122	0	0	0.081494061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04951212	0.119695636	0	0.074448019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084398863	0	0	0	0	0	0	0.071093313	0.449865359	0	0	0	0	0.049710553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055993396	0	0	0	0	0	0	0.133695163	0	0	0	0.133998707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04996039	0.106713403	0	0	0	0	0	0.043165413	0	0	0.039615056	0	0.083582534	0	0
